year,type,money
2007,Volleyball,261.73
2007,Volleyball,261.86
2007,Volleyball,262.17
2007,Volleyball,262.27
2007,Volleyball,262.36
2007,Volleyball,262.42
2007,Volleyball,262.77
2007,Volleyball,262.8
2007,Volleyball,263.18
2007,Volleyball,263.59
2007,Volleyball,263.59
2007,Volleyball,263.68
2007,Volleyball,263.9
2007,Volleyball,264.05
2007,Volleyball,264.62
2007,Volleyball,264.82
2007,Volleyball,264.83
2007,Volleyball,264.91
2007,Volleyball,265.07
2007,Volleyball,265.26
2007,Volleyball,265.48
2007,Volleyball,265.88
2007,Volleyball,265.91
2007,Volleyball,266.29
2007,Volleyball,266.49
2007,Volleyball,266.75
2007,Volleyball,267
2007,Volleyball,267.78
2007,Volleyball,268.01
2007,Volleyball,268.12
2007,Volleyball,268.45
2007,Volleyball,268.59
2007,Volleyball,268.64
2007,Volleyball,268.68
2007,Volleyball,269.18
2007,Volleyball,269.25
2007,Volleyball,269.27
2007,Volleyball,269.34
2007,Volleyball,269.43
2007,Volleyball,269.45
2007,Volleyball,269.72
2007,Volleyball,269.75
2007,Volleyball,269.94
2007,Volleyball,270.08
2007,Volleyball,270.17
2007,Volleyball,270.37
2007,Volleyball,270.67
2007,Volleyball,270.74
2007,Volleyball,271.06
2007,Volleyball,271.09
2007,Volleyball,271.15
2007,Volleyball,271.19
2007,Volleyball,271.22
2007,Volleyball,271.34
2007,Volleyball,271.46
2007,Volleyball,271.47
2007,Volleyball,271.72
2007,Volleyball,271.81
2007,Volleyball,271.88
2007,Volleyball,272.02
2007,Volleyball,272.22
2007,Volleyball,272.52
2007,Volleyball,272.99
2007,Volleyball,273.1
2007,Volleyball,273.2
2007,Volleyball,273.62
2007,Volleyball,273.75
2007,Volleyball,273.93
2007,Volleyball,274.15
2007,Volleyball,274.29
2007,Volleyball,274.57
2007,Volleyball,274.75
2007,Volleyball,275.2
2007,Volleyball,275.35
2007,Volleyball,275.56
2007,Volleyball,275.9
2007,Volleyball,276.34
2007,Volleyball,276.62
2007,Volleyball,277.28
2007,Volleyball,277.31
2007,Volleyball,277.37
2007,Volleyball,277.44
2007,Volleyball,277.83
2007,Volleyball,277.88
2007,Volleyball,278.03
2007,Volleyball,278.46
2007,Volleyball,278.83
2007,Volleyball,278.95
2007,Volleyball,278.96
2007,Volleyball,279.13
2007,Volleyball,279.52
2007,Volleyball,279.61
2007,Volleyball,280.19
2007,Volleyball,280.22
2007,Volleyball,280.64
2007,Volleyball,281.04
2007,Volleyball,281.27
2007,Volleyball,281.41
2007,Volleyball,281.53
2007,Volleyball,281.63
2007,Volleyball,281.67
2007,Volleyball,281.68
2007,Volleyball,282.28
2007,Volleyball,282.36
2007,Volleyball,283.49
2007,Volleyball,283.52
2007,Volleyball,283.74
2007,Volleyball,284.03
2007,Volleyball,284.09
2007,Volleyball,284.13
2007,Volleyball,284.65
2007,Volleyball,284.72
2007,Volleyball,284.93
2007,Volleyball,285.2
2007,Volleyball,285.49
2007,Volleyball,285.5
2007,Volleyball,285.74
2007,Volleyball,285.88
2007,Volleyball,286.06
2007,Volleyball,286.07
2007,Volleyball,286.37
2007,Volleyball,286.52
2007,Volleyball,286.66
2007,Volleyball,286.71
2007,Volleyball,286.86
2007,Volleyball,286.99
2007,Volleyball,287.01
2007,Volleyball,287.08
2007,Volleyball,287.14
2007,Volleyball,287.57
2007,Volleyball,287.86
2007,Volleyball,288.17
2007,Volleyball,288.53
2007,Volleyball,288.7
2007,Volleyball,289.03
2007,Volleyball,289.21
2007,Volleyball,289.39
2007,Volleyball,289.63
2007,Volleyball,290.18
2007,Volleyball,290.34
2007,Volleyball,290.5
2007,Volleyball,290.69
2007,Volleyball,290.9
2007,Volleyball,291.04
2007,Volleyball,291.11
2007,Volleyball,291.32
2007,Volleyball,291.83
2007,Volleyball,292.19
2007,Volleyball,292.45
2007,Volleyball,292.52
2007,Volleyball,292.63
2007,Volleyball,292.75
2007,Volleyball,293.13
2007,Volleyball,293.83
2007,Volleyball,294.48
2007,Volleyball,294.7
2007,Volleyball,294.73
2007,Volleyball,294.91
2007,Volleyball,294.92
2007,Volleyball,295.34
2007,Volleyball,295.62
2007,Volleyball,295.8
2007,Volleyball,296.3
2007,Volleyball,296.36
2007,Volleyball,296.71
2007,Volleyball,296.98
2007,Volleyball,297.19
2007,Volleyball,297.28
2007,Volleyball,297.29
2007,Volleyball,297.98
2007,Volleyball,298.19
2007,Volleyball,298.67
2007,Volleyball,298.82
2007,Volleyball,298.99
2007,Volleyball,299.2
2007,Volleyball,299.97
2007,Volleyball,300.18
2007,Volleyball,300.37
2007,Volleyball,300.65
2007,Volleyball,300.77
2007,Volleyball,300.85
2007,Volleyball,300.86
2007,Volleyball,300.92
2007,Volleyball,300.95
2007,Volleyball,301.03
2007,Volleyball,301.08
2007,Volleyball,301.33
2007,Volleyball,301.35
2007,Volleyball,301.55
2007,Volleyball,301.69
2007,Volleyball,301.81
2007,Volleyball,302.14
2007,Volleyball,302.74
2007,Volleyball,302.95
2007,Volleyball,302.99
2007,Volleyball,303.25
2007,Volleyball,303.51
2007,Volleyball,303.55
2007,Volleyball,303.56
2007,Volleyball,303.57
2007,Volleyball,303.78
2007,Volleyball,304.6
2007,Volleyball,304.63
2007,Volleyball,304.91
2007,Volleyball,305.17
2007,Volleyball,305.46
2007,Volleyball,305.53
2007,Volleyball,305.56
2007,Volleyball,305.79
2007,Volleyball,305.88
2007,Volleyball,306.1
2007,Volleyball,306.17
2007,Volleyball,306.25
2007,Volleyball,306.27
2007,Volleyball,306.51
2007,Volleyball,306.51
2007,Volleyball,306.57
2007,Volleyball,306.92
2007,Volleyball,308.34
2007,Volleyball,308.72
2007,Volleyball,309.14
2007,Volleyball,309.24
2007,Volleyball,309.46
2007,Volleyball,310.53
2007,Volleyball,310.99
2007,Volleyball,311.52
2007,Volleyball,311.56
2007,Volleyball,311.61
2007,Volleyball,311.73
2007,Volleyball,312.02
2007,Volleyball,312.8
2007,Volleyball,312.82
2007,Volleyball,312.89
2007,Volleyball,312.9
2007,Volleyball,312.96
2007,Volleyball,313.01
2007,Volleyball,313.22
2007,Volleyball,313.4
2007,Volleyball,313.72
2007,Volleyball,313.75
2007,Volleyball,313.78
2007,Volleyball,314.33
2007,Volleyball,314.71
2007,Volleyball,314.87
2007,Volleyball,314.95
2007,Volleyball,315.21
2007,Volleyball,315.44
2007,Volleyball,315.93
2007,Volleyball,316.48
2007,Volleyball,316.96
2007,Volleyball,317.82
2007,Volleyball,318.15
2007,Volleyball,318.55
2007,Volleyball,318.89
2007,Volleyball,319.33
2007,Volleyball,319.76
2007,Volleyball,319.79
2007,Volleyball,320.17
2007,Volleyball,320.38
2007,Volleyball,320.62
2007,Volleyball,321.05
2007,Volleyball,321.54
2007,Volleyball,322.07
2007,Volleyball,322.25
2007,Volleyball,322.91
2007,Volleyball,322.92
2007,Volleyball,323.13
2007,Volleyball,323.23
2007,Volleyball,323.43
2007,Volleyball,323.85
2007,Volleyball,323.94
2007,Volleyball,323.96
2007,Volleyball,324.22
2007,Volleyball,324.42
2007,Volleyball,325.18
2007,Volleyball,325.32
2007,Volleyball,325.35
2007,Volleyball,325.65
2007,Volleyball,325.7
2007,Volleyball,326.06
2007,Volleyball,326.29
2007,Volleyball,326.34
2007,Volleyball,326.52
2007,Volleyball,326.52
2007,Volleyball,326.72
2007,Volleyball,327.05
2007,Volleyball,327.35
2007,Volleyball,327.63
2007,Volleyball,327.8
2007,Volleyball,327.81
2007,Volleyball,327.86
2007,Volleyball,328.17
2007,Volleyball,328.89
2007,Volleyball,329.08
2007,Volleyball,329.89
2007,Volleyball,330.23
2007,Volleyball,330.31
2007,Volleyball,330.92
2007,Volleyball,330.94
2007,Volleyball,331.14
2007,Volleyball,331.2
2007,Volleyball,332.48
2007,Volleyball,333.01
2007,Volleyball,333.28
2007,Volleyball,333.35
2007,Volleyball,333.41
2007,Volleyball,333.62
2007,Volleyball,333.94
2007,Volleyball,335.36
2007,Volleyball,335.58
2007,Volleyball,335.74
2007,Volleyball,336.12
2007,Volleyball,336.19
2007,Volleyball,336.56
2007,Volleyball,336.57
2007,Volleyball,336.65
2007,Volleyball,336.89
2007,Volleyball,337.25
2007,Volleyball,337.27
2007,Volleyball,337.3
2007,Volleyball,337.95
2007,Volleyball,338.13
2007,Volleyball,338.5
2007,Volleyball,338.67
2007,Volleyball,338.68
2007,Volleyball,339.25
2007,Volleyball,339.61
2007,Volleyball,341.01
2007,Volleyball,341.94
2007,Volleyball,342.04
2007,Volleyball,342.28
2007,Volleyball,342.6
2007,Volleyball,343.26
2007,Volleyball,343.52
2007,Volleyball,344.02
2007,Volleyball,344.4
2007,Volleyball,345.23
2007,Volleyball,346.35
2007,Volleyball,346.38
2007,Volleyball,346.8
2007,Volleyball,346.98
2007,Volleyball,347.27
2007,Volleyball,348.17
2007,Volleyball,348.23
2007,Volleyball,350.58
2007,Volleyball,350.66
2007,Volleyball,350.73
2007,Volleyball,350.76
2007,Volleyball,350.91
2007,Volleyball,351.08
2007,Volleyball,351.33
2007,Volleyball,351.81
2007,Volleyball,351.94
2007,Volleyball,352.09
2007,Volleyball,352.29
2007,Volleyball,352.63
2007,Volleyball,352.9
2007,Volleyball,353.22
2007,Volleyball,353.64
2007,Volleyball,353.69
2007,Volleyball,353.79
2007,Volleyball,353.91
2007,Volleyball,354.03
2007,Volleyball,354.14
2007,Volleyball,354.64
2007,Volleyball,354.67
2007,Volleyball,355
2007,Volleyball,355.2
2007,Volleyball,355.46
2007,Volleyball,355.61
2007,Volleyball,355.7
2007,Volleyball,356.13
2007,Volleyball,356.31
2007,Volleyball,356.41
2007,Volleyball,356.46
2007,Volleyball,356.5
2007,Volleyball,356.63
2007,Volleyball,356.64
2007,Volleyball,356.77
2007,Volleyball,357.68
2007,Volleyball,358.05
2007,Volleyball,358.59
2007,Volleyball,358.68
2007,Volleyball,358.95
2007,Volleyball,359.06
2007,Volleyball,359.94
2007,Volleyball,360.1
2007,Volleyball,360.19
2007,Volleyball,360.32
2007,Volleyball,360.82
2007,Volleyball,360.84
2007,Volleyball,360.85
2007,Volleyball,361.3
2007,Volleyball,361.74
2007,Volleyball,361.93
2007,Volleyball,362.05
2007,Volleyball,362.68
2007,Volleyball,362.71
2007,Volleyball,363.42
2007,Volleyball,363.62
2007,Volleyball,363.65
2007,Volleyball,363.98
2007,Volleyball,364.22
2007,Volleyball,364.26
2007,Volleyball,364.43
2007,Volleyball,364.55
2007,Volleyball,364.86
2007,Volleyball,365.25
2007,Volleyball,365.29
2007,Volleyball,365.67
2007,Volleyball,366.42
2007,Volleyball,367.08
2007,Volleyball,368.33
2007,Volleyball,368.34
2007,Volleyball,369.2
2007,Volleyball,369.6
2007,Volleyball,369.66
2007,Volleyball,369.66
2007,Volleyball,369.76
2007,Volleyball,370.05
2007,Volleyball,371.26
2007,Volleyball,371.33
2007,Volleyball,371.5
2007,Volleyball,371.9
2007,Volleyball,372.83
2007,Volleyball,373.34
2007,Volleyball,373.4
2007,Volleyball,373.63
2007,Volleyball,373.85
2007,Volleyball,374.43
2007,Volleyball,374.48
2007,Volleyball,374.75
2007,Volleyball,374.84
2007,Volleyball,375.37
2007,Volleyball,375.4
2007,Volleyball,376.26
2007,Volleyball,376.29
2007,Volleyball,376.41
2007,Volleyball,376.52
2007,Volleyball,377.04
2007,Volleyball,377.49
2007,Volleyball,378.04
2007,Volleyball,378.59
2007,Volleyball,379.09
2007,Volleyball,379.38
2007,Volleyball,379.64
2007,Volleyball,379.94
2007,Volleyball,380.1
2007,Volleyball,380.61
2007,Volleyball,380.64
2007,Volleyball,380.75
2007,Volleyball,380.98
2007,Volleyball,381.43
2007,Volleyball,381.43
2007,Volleyball,381.46
2007,Volleyball,381.65
2007,Volleyball,381.67
2007,Volleyball,381.7
2007,Volleyball,381.89
2007,Volleyball,382.3
2007,Volleyball,382.41
2007,Volleyball,382.44
2007,Volleyball,382.61
2007,Volleyball,382.79
2007,Volleyball,383.03
2007,Volleyball,383.13
2007,Volleyball,383.33
2007,Volleyball,383.33
2007,Volleyball,383.87
2007,Volleyball,384.66
2007,Volleyball,385.19
2007,Volleyball,385.34
2007,Volleyball,385.61
2007,Volleyball,385.75
2007,Volleyball,387.03
2007,Volleyball,387.26
2007,Volleyball,387.42
2007,Volleyball,387.45
2007,Volleyball,387.55
2007,Volleyball,388.66
2007,Volleyball,388.78
2007,Volleyball,389.11
2007,Volleyball,389.12
2007,Volleyball,389.21
2007,Volleyball,389.27
2007,Volleyball,389.55
2007,Volleyball,389.55
2007,Volleyball,389.78
2007,Volleyball,389.84
2007,Volleyball,389.92
2007,Volleyball,390.02
2007,Volleyball,390.19
2007,Volleyball,390.29
2007,Volleyball,390.86
2007,Volleyball,391.03
2007,Volleyball,391.2
2007,Volleyball,391.32
2007,Volleyball,391.51
2007,Volleyball,391.81
2007,Volleyball,391.85
2007,Volleyball,392.09
2007,Volleyball,392.73
2007,Volleyball,393.29
2007,Volleyball,393.34
2007,Volleyball,393.58
2007,Volleyball,393.6
2007,Volleyball,394.28
2007,Volleyball,394.52
2007,Volleyball,394.75
2007,Volleyball,395.18
2007,Volleyball,395.63
2007,Volleyball,395.72
2007,Volleyball,396
2007,Volleyball,396.18
2007,Volleyball,396.39
2007,Volleyball,396.56
2007,Volleyball,396.57
2007,Volleyball,396.67
2007,Volleyball,396.82
2007,Volleyball,397.62
2007,Volleyball,397.86
2007,Volleyball,397.86
2007,Volleyball,397.93
2007,Volleyball,398.12
2007,Volleyball,398.44
2007,Volleyball,398.5
2007,Volleyball,398.6
2007,Volleyball,398.86
2007,Volleyball,399.79
2007,Volleyball,400.63
2007,Volleyball,400.75
2007,Volleyball,400.94
2007,Volleyball,401.36
2007,Volleyball,401.43
2007,Volleyball,401.77
2007,Volleyball,402.1
2007,Volleyball,403.56
2007,Volleyball,403.79
2007,Volleyball,403.98
2007,Volleyball,404.48
2007,Volleyball,404.58
2007,Volleyball,404.71
2007,Volleyball,405.08
2007,Volleyball,405.38
2007,Volleyball,405.57
2007,Volleyball,405.63
2007,Volleyball,405.9
2007,Volleyball,406.26
2007,Volleyball,406.46
2007,Volleyball,407.77
2007,Volleyball,407.8
2007,Volleyball,407.81
2007,Volleyball,408.5
2007,Volleyball,408.9
2007,Volleyball,408.98
2007,Volleyball,409.3
2007,Volleyball,409.46
2007,Volleyball,409.47
2007,Volleyball,409.63
2007,Volleyball,409.71
2007,Volleyball,409.82
2007,Volleyball,410.07
2007,Volleyball,410.62
2007,Volleyball,410.81
2007,Volleyball,411.14
2007,Volleyball,411.92
2007,Volleyball,412.09
2007,Volleyball,412.28
2007,Volleyball,412.29
2007,Volleyball,412.4
2007,Volleyball,412.63
2007,Volleyball,412.7
2007,Volleyball,412.76
2007,Volleyball,412.9
2007,Volleyball,412.93
2007,Volleyball,413.68
2007,Volleyball,414.74
2007,Volleyball,415.09
2007,Volleyball,415.96
2007,Volleyball,416
2007,Volleyball,416.34
2007,Volleyball,416.88
2007,Volleyball,416.9
2007,Volleyball,416.94
2007,Volleyball,417.33
2007,Volleyball,417.4
2007,Volleyball,417.83
2007,Volleyball,418.31
2007,Volleyball,418.86
2007,Volleyball,418.87
2007,Volleyball,419.63
2007,Volleyball,420.27
2007,Volleyball,421.41
2007,Volleyball,421.55
2007,Volleyball,421.61
2007,Volleyball,421.65
2007,Volleyball,421.89
2007,Volleyball,422.53
2007,Volleyball,422.76
2007,Volleyball,423.91
2007,Volleyball,424.07
2007,Volleyball,424.83
2007,Volleyball,425.23
2007,Volleyball,425.66
2007,Volleyball,425.95
2007,Volleyball,426.74
2007,Volleyball,426.83
2007,Volleyball,427.12
2007,Volleyball,427.32
2007,Volleyball,427.91
2007,Volleyball,428.3
2007,Volleyball,428.3
2007,Volleyball,428.42
2007,Volleyball,428.89
2007,Volleyball,429.3
2007,Volleyball,429.52
2007,Volleyball,430.45
2007,Volleyball,430.52
2007,Volleyball,430.57
2007,Volleyball,430.67
2007,Volleyball,431.91
2007,Volleyball,432.13
2007,Volleyball,432.83
2007,Volleyball,433.9
2007,Volleyball,434.3
2007,Volleyball,434.72
2007,Volleyball,436.21
2007,Volleyball,436.22
2007,Volleyball,436.45
2007,Volleyball,436.6
2007,Volleyball,436.7
2007,Volleyball,436.71
2007,Volleyball,437.02
2007,Volleyball,437.3
2007,Volleyball,438.68
2007,Volleyball,438.96
2007,Volleyball,439.23
2007,Volleyball,439.41
2007,Volleyball,439.58
2007,Volleyball,440.98
2007,Volleyball,441.37
2007,Volleyball,442.2
2007,Volleyball,442.48
2007,Volleyball,442.85
2007,Volleyball,442.89
2007,Volleyball,444.19
2007,Volleyball,444.29
2007,Volleyball,444.4
2007,Volleyball,444.46
2007,Volleyball,445.05
2007,Volleyball,445.27
2007,Volleyball,446.38
2007,Volleyball,446.61
2007,Volleyball,447.02
2007,Volleyball,447.7
2007,Volleyball,447.79
2007,Volleyball,448.1
2007,Volleyball,448.37
2007,Volleyball,448.62
2007,Volleyball,448.68
2007,Volleyball,448.84
2007,Volleyball,448.95
2007,Volleyball,449.31
2007,Volleyball,449.9
2007,Volleyball,449.95
2007,Volleyball,450.2
2007,Volleyball,450.66
2007,Volleyball,452.12
2007,Volleyball,452.49
2007,Volleyball,452.72
2007,Volleyball,453.13
2007,Volleyball,453.23
2007,Volleyball,453.79
2007,Volleyball,453.87
2007,Volleyball,454.44
2007,Volleyball,454.68
2007,Volleyball,455.06
2007,Volleyball,455.11
2007,Volleyball,455.21
2007,Volleyball,455.23
2007,Volleyball,455.29
2007,Volleyball,455.52
2007,Volleyball,455.53
2007,Volleyball,455.75
2007,Volleyball,455.85
2007,Volleyball,456
2007,Volleyball,456.48
2007,Volleyball,456.53
2007,Volleyball,456.74
2007,Volleyball,457.45
2007,Volleyball,457.48
2007,Volleyball,458.69
2007,Volleyball,458.97
2007,Volleyball,459.68
2007,Volleyball,460.42
2007,Volleyball,460.85
2007,Volleyball,461.14
2007,Volleyball,461.43
2007,Volleyball,461.84
2007,Volleyball,461.89
2007,Volleyball,463.42
2007,Volleyball,463.74
2007,Volleyball,463.87
2007,Volleyball,463.88
2007,Volleyball,464.11
2007,Volleyball,464.8
2007,Volleyball,464.91
2007,Volleyball,465.42
2007,Volleyball,465.84
2007,Volleyball,466.8
2007,Volleyball,466.96
2007,Volleyball,467.01
2007,Volleyball,467.53
2007,Volleyball,467.89
2007,Volleyball,468.57
2007,Volleyball,469.04
2007,Volleyball,472.11
2007,Volleyball,472.34
2007,Volleyball,473.23
2007,Volleyball,473.82
2007,Volleyball,474.14
2007,Volleyball,476.6
2007,Volleyball,476.67
2007,Volleyball,477.35
2007,Volleyball,477.8
2007,Volleyball,478.16
2007,Volleyball,478.51
2007,Volleyball,478.66
2007,Volleyball,478.73
2007,Volleyball,478.97
2007,Volleyball,480.05
2007,Volleyball,480.29
2007,Volleyball,480.35
2007,Volleyball,480.56
2007,Volleyball,480.85
2007,Volleyball,481.02
2007,Volleyball,481.45
2007,Volleyball,481.9
2007,Volleyball,482.08
2007,Volleyball,482.43
2007,Volleyball,482.84
2007,Volleyball,483.24
2007,Volleyball,483.7
2007,Volleyball,484.24
2007,Volleyball,485.04
2007,Volleyball,485.52
2007,Volleyball,487.18
2007,Volleyball,487.18
2007,Volleyball,487.25
2007,Volleyball,487.51
2007,Volleyball,487.91
2007,Volleyball,488.64
2007,Volleyball,489.02
2007,Volleyball,489.51
2007,Volleyball,489.67
2007,Volleyball,489.94
2007,Volleyball,490.61
2007,Volleyball,492.25
2007,Volleyball,493.03
2007,Volleyball,493.15
2007,Volleyball,493.9
2007,Volleyball,494.26
2007,Volleyball,494.74
2007,Volleyball,496.99
2007,Volleyball,497.25
2007,Volleyball,497.42
2007,Volleyball,497.7
2007,Volleyball,497.71
2007,Volleyball,497.84
2007,Volleyball,497.88
2007,Volleyball,498.05
2007,Volleyball,498.81
2007,Volleyball,498.99
2007,Volleyball,499.99
2007,Volleyball,500.14
2007,Volleyball,500.23
2007,Volleyball,500.41
2007,Volleyball,501.75
2007,Volleyball,503.04
2007,Volleyball,503.23
2007,Volleyball,503.52
2007,Volleyball,503.81
2007,Volleyball,503.82
2007,Volleyball,503.91
2007,Volleyball,504.04
2007,Volleyball,504.36
2007,Volleyball,505.03
2007,Volleyball,505.06
2007,Volleyball,505.7
2007,Volleyball,505.8
2007,Volleyball,506.14
2007,Volleyball,506.69
2007,Volleyball,507.09
2007,Volleyball,507.9
2007,Volleyball,509.09
2007,Volleyball,510.35
2007,Volleyball,510.76
2007,Volleyball,510.76
2007,Volleyball,510.79
2007,Volleyball,511.59
2007,Volleyball,512.07
2007,Volleyball,513.06
2007,Volleyball,513.43
2007,Volleyball,513.73
2007,Volleyball,514.12
2007,Volleyball,515.11
2007,Volleyball,515.51
2007,Volleyball,515.62
2007,Volleyball,516.2
2007,Volleyball,517.03
2007,Volleyball,517.89
2007,Volleyball,518.27
2007,Volleyball,518.32
2007,Volleyball,520.88
2007,Volleyball,522.75
2007,Volleyball,522.77
2007,Volleyball,523.7
2007,Volleyball,523.89
2007,Volleyball,524.12
2007,Volleyball,524.31
2007,Volleyball,524.61
2007,Volleyball,524.73
2007,Volleyball,524.96
2007,Volleyball,526.49
2007,Volleyball,527.15
2007,Volleyball,527.35
2007,Volleyball,527.44
2007,Volleyball,528.27
2007,Volleyball,528.99
2007,Volleyball,530.15
2007,Volleyball,530.34
2007,Volleyball,530.76
2007,Volleyball,531.51
2007,Volleyball,532.46
2007,Volleyball,532.66
2007,Volleyball,533.14
2007,Volleyball,535.22
2007,Volleyball,535.56
2007,Volleyball,536.5
2007,Volleyball,537.11
2007,Volleyball,537.66
2007,Volleyball,537.71
2007,Volleyball,539.11
2007,Volleyball,541.71
2007,Volleyball,543.37
2007,Volleyball,543.46
2007,Volleyball,543.49
2007,Volleyball,543.91
2007,Volleyball,544.72
2007,Volleyball,545.66
2007,Volleyball,546.27
2007,Volleyball,546.38
2007,Volleyball,547.05
2007,Volleyball,547.17
2007,Volleyball,547.45
2007,Volleyball,547.46
2007,Volleyball,548.82
2007,Volleyball,549.22
2007,Volleyball,549.27
2007,Volleyball,549.48
2007,Volleyball,550.17
2007,Volleyball,550.61
2007,Volleyball,550.89
2007,Volleyball,551.67
2007,Volleyball,551.92
2007,Volleyball,552.31
2007,Volleyball,552.95
2007,Volleyball,553.04
2007,Volleyball,554.59
2007,Volleyball,554.63
2007,Volleyball,554.69
2007,Volleyball,555
2007,Volleyball,555.43
2007,Volleyball,555.74
2007,Volleyball,555.96
2007,Volleyball,556.44
2007,Volleyball,557.47
2007,Volleyball,558.1
2007,Volleyball,559.17
2007,Volleyball,559.35
2007,Volleyball,559.88
2007,Volleyball,562.16
2007,Volleyball,563.4
2007,Volleyball,565.26
2007,Volleyball,565.56
2007,Volleyball,566.23
2007,Volleyball,566.72
2007,Volleyball,567.72
2007,Volleyball,568.37
2007,Volleyball,568.89
2007,Volleyball,569.02
2007,Volleyball,570.51
2007,Volleyball,570.95
2007,Volleyball,571.57
2007,Volleyball,571.82
2007,Volleyball,571.91
2007,Volleyball,572.46
2007,Volleyball,574.22
2007,Volleyball,574.23
2007,Volleyball,576.7
2007,Volleyball,576.84
2007,Volleyball,578.63
2007,Volleyball,580.26
2007,Volleyball,581.54
2007,Volleyball,581.69
2007,Volleyball,582.37
2007,Volleyball,582.43
2007,Volleyball,583.61
2007,Volleyball,584.65
2007,Volleyball,585.06
2007,Volleyball,585.78
2007,Volleyball,586.68
2007,Volleyball,587.62
2007,Volleyball,589.33
2007,Volleyball,590.11
2007,Volleyball,592.42
2007,Volleyball,592.9
2007,Volleyball,592.98
2007,Volleyball,594.85
2007,Volleyball,595.03
2007,Volleyball,598.28
2007,Volleyball,600
2007,Volleyball,600.66
2007,Volleyball,600.67
2007,Volleyball,602.36
2007,Volleyball,603
2007,Volleyball,603.38
2007,Volleyball,604.84
2007,Volleyball,607.18
2007,Volleyball,612.33
2007,Volleyball,612.56
2007,Volleyball,615.35
2007,Volleyball,616.87
2007,Volleyball,617.15
2007,Volleyball,617.68
2007,Volleyball,619.67
2007,Volleyball,620.87
2007,Volleyball,621.06
2007,Volleyball,623.54
2007,Volleyball,624.22
2007,Volleyball,626.15
2007,Volleyball,626.29
2007,Volleyball,627.88
2007,Volleyball,629.08
2007,Volleyball,630.55
2007,Volleyball,631.88
2007,Volleyball,632.36
2007,Volleyball,632.88
2007,Volleyball,633.79
2007,Volleyball,634.08
2007,Volleyball,634.09
2007,Volleyball,634.12
2007,Volleyball,635.97
2007,Volleyball,636.69
2007,Volleyball,638.58
2007,Volleyball,640.32
2007,Volleyball,640.68
2007,Volleyball,642.06
2007,Volleyball,651.65
2007,Volleyball,653.83
2007,Volleyball,654.05
2007,Volleyball,657.7
2007,Volleyball,661.52
2007,Volleyball,661.88
2007,Volleyball,662.92
2007,Volleyball,663.21
2007,Volleyball,664.26
2007,Volleyball,665.8
2007,Volleyball,668.15
2007,Volleyball,668.48
2007,Volleyball,668.76
2007,Volleyball,670.64
2007,Volleyball,671.79
2007,Volleyball,675.32
2007,Volleyball,675.87
2007,Volleyball,676.11
2007,Volleyball,676.4
2007,Volleyball,677.82
2007,Volleyball,678.21
2007,Volleyball,683.18
2007,Volleyball,688.61
2007,Volleyball,688.72
2007,Volleyball,689.13
2007,Volleyball,689.88
2007,Volleyball,691.67
2007,Volleyball,693.76
2007,Volleyball,694.32
2007,Volleyball,696.57
2007,Volleyball,697.92
2007,Volleyball,700.63
2007,Volleyball,702.78
2007,Volleyball,703.44
2007,Volleyball,703.84
2007,Volleyball,706.03
2007,Volleyball,710.71
2007,Volleyball,710.82
2007,Volleyball,712.48
2007,Volleyball,720.4
2007,Volleyball,732.54
2007,Volleyball,738.05
2007,Volleyball,745
2007,Volleyball,752.35
2007,Volleyball,758.47
2007,Volleyball,759.46
2007,Volleyball,763.94
2007,Volleyball,776.5
2007,Volleyball,800.45
2007,Volleyball,803.66
2007,Volleyball,804.95
2007,Volleyball,815.38
2007,Volleyball,828.11
2007,Volleyball,896.67
2007,Volleyball,1012.5
2008,Volleyball,50.5
2008,Volleyball,50.63
2008,Volleyball,50.71
2008,Volleyball,51.74
2008,Volleyball,51.97
2008,Volleyball,52.18
2008,Volleyball,52.45
2008,Volleyball,52.61
2008,Volleyball,52.7
2008,Volleyball,52.78
2008,Volleyball,52.94
2008,Volleyball,52.99
2008,Volleyball,53.03
2008,Volleyball,53.35
2008,Volleyball,53.52
2008,Volleyball,53.89
2008,Volleyball,53.92
2008,Volleyball,54.16
2008,Volleyball,54.21
2008,Volleyball,54.29
2008,Volleyball,54.46
2008,Volleyball,54.51
2008,Volleyball,54.53
2008,Volleyball,54.62
2008,Volleyball,54.9
2008,Volleyball,54.9
2008,Volleyball,55.03
2008,Volleyball,55.04
2008,Volleyball,55.38
2008,Volleyball,55.59
2008,Volleyball,55.66
2008,Volleyball,55.89
2008,Volleyball,55.96
2008,Volleyball,56.16
2008,Volleyball,56.21
2008,Volleyball,56.33
2008,Volleyball,56.36
2008,Volleyball,56.51
2008,Volleyball,57.07
2008,Volleyball,57.27
2008,Volleyball,57.55
2008,Volleyball,57.56
2008,Volleyball,57.94
2008,Volleyball,57.95
2008,Volleyball,58.06
2008,Volleyball,58.24
2008,Volleyball,58.52
2008,Volleyball,58.53
2008,Volleyball,58.75
2008,Volleyball,58.85
2008,Volleyball,59.02
2008,Volleyball,59.17
2008,Volleyball,59.24
2008,Volleyball,59.24
2008,Volleyball,59.53
2008,Volleyball,59.67
2008,Volleyball,59.75
2008,Volleyball,59.76
2008,Volleyball,60
2008,Volleyball,60.02
2008,Volleyball,60.04
2008,Volleyball,60.12
2008,Volleyball,60.38
2008,Volleyball,60.42
