year,type,money
2007,Baseball,291.16
2007,Baseball,291.29
2007,Baseball,292.24
2007,Baseball,292.24
2007,Baseball,292.27
2007,Baseball,292.78
2007,Baseball,293.25
2007,Baseball,293.25
2007,Baseball,294.73
2007,Baseball,294.88
2007,Baseball,294.92
2007,Baseball,295
2007,Baseball,295.77
2007,Baseball,295.9
2007,Baseball,296.13
2007,Baseball,296.89
2007,Baseball,297.2
2007,Baseball,297.62
2007,Baseball,298.53
2007,Baseball,298.81
2007,Baseball,298.97
2007,Baseball,299.46
2007,Baseball,299.66
2007,Baseball,299.68
2007,Baseball,300.3
2007,Baseball,300.48
2007,Baseball,300.96
2007,Baseball,301.16
2007,Baseball,301.76
2007,Baseball,301.98
2007,Baseball,302.03
2007,Baseball,302.15
2007,Baseball,303.47
2007,Baseball,303.47
2007,Baseball,304.07
2007,Baseball,305.08
2007,Baseball,305.32
2007,Baseball,305.72
2007,Baseball,306.12
2007,Baseball,306.88
2007,Baseball,306.95
2007,Baseball,307.16
2007,Baseball,307.18
2007,Baseball,308.15
2007,Baseball,308.61
2007,Baseball,308.74
2007,Baseball,308.92
2007,Baseball,309.1
2007,Baseball,309.67
2007,Baseball,309.89
2007,Baseball,311.29
2007,Baseball,311.71
2007,Baseball,311.93
2007,Baseball,312.52
2007,Baseball,313.19
2007,Baseball,314.29
2007,Baseball,315.13
2007,Baseball,315.59
2007,Baseball,315.82
2007,Baseball,315.95
2007,Baseball,317.26
2007,Baseball,317.6
2007,Baseball,317.69
2007,Baseball,318.14
2007,Baseball,319.39
2007,Baseball,319.56
2007,Baseball,319.86
2007,Baseball,321.08
2007,Baseball,321.29
2007,Baseball,321.41
2007,Baseball,321.43
2007,Baseball,322.43
2007,Baseball,323.05
2007,Baseball,323.14
2007,Baseball,323.61
2007,Baseball,324.13
2007,Baseball,324.32
2007,Baseball,324.54
2007,Baseball,324.71
2007,Baseball,325.59
2007,Baseball,325.71
2007,Baseball,326.3
2007,Baseball,326.85
2007,Baseball,327.33
2007,Baseball,327.81
2007,Baseball,328.42
2007,Baseball,329.4
2007,Baseball,331.12
2007,Baseball,331.71
2007,Baseball,332.76
2007,Baseball,335.09
2007,Baseball,335.14
2007,Baseball,335.48
2007,Baseball,336.21
2007,Baseball,336.81
2007,Baseball,337.39
2007,Baseball,337.68
2007,Baseball,337.85
2007,Baseball,338.01
2007,Baseball,339.56
2007,Baseball,340.47
2007,Baseball,341.38
2007,Baseball,341.88
2007,Baseball,342.73
2007,Baseball,343.44
2007,Baseball,343.96
2007,Baseball,344.2
2007,Baseball,344.28
2007,Baseball,344.78
2007,Baseball,344.8
2007,Baseball,345.66
2007,Baseball,346.03
2007,Baseball,346.08
2007,Baseball,346.86
2007,Baseball,349.01
2007,Baseball,349.12
2007,Baseball,352.46
2007,Baseball,352.86
2007,Baseball,353.56
2007,Baseball,353.62
2007,Baseball,356.1
2007,Baseball,357.06
2007,Baseball,357.43
2007,Baseball,358.06
2007,Baseball,358.2
2007,Baseball,359.88
2007,Baseball,361.31
2007,Baseball,361.41
2007,Baseball,363.19
2007,Baseball,363.28
2007,Baseball,363.85
2007,Baseball,364.26
2007,Baseball,365.12
2007,Baseball,365.32
2007,Baseball,366.1
2007,Baseball,366.66
2007,Baseball,367.54
2007,Baseball,367.72
2007,Baseball,367.81
2007,Baseball,368.25
2007,Baseball,368.29
2007,Baseball,368.76
2007,Baseball,369.31
2007,Baseball,369.57
2007,Baseball,370.19
2007,Baseball,370.19
2007,Baseball,370.37
2007,Baseball,371.24
2007,Baseball,371.24
2007,Baseball,371.85
2007,Baseball,371.94
2007,Baseball,373.45
2007,Baseball,374.51
2007,Baseball,374.7
2007,Baseball,375.09
2007,Baseball,375.14
2007,Baseball,376
2007,Baseball,376.17
2007,Baseball,376.35
2007,Baseball,377.51
2007,Baseball,378.55
2007,Baseball,379.06
2007,Baseball,379.53
2007,Baseball,379.87
2007,Baseball,382.21
2007,Baseball,385.08
2007,Baseball,385.1
2007,Baseball,387.26
2007,Baseball,388.29
2007,Baseball,388.41
2007,Baseball,388.55
2007,Baseball,388.97
2007,Baseball,388.98
2007,Baseball,389.3
2007,Baseball,389.39
2007,Baseball,389.87
2007,Baseball,390.04
2007,Baseball,390.78
2007,Baseball,390.82
2007,Baseball,391.15
2007,Baseball,391.46
2007,Baseball,391.71
2007,Baseball,392.07
2007,Baseball,392.32
2007,Baseball,393.52
2007,Baseball,394.62
2007,Baseball,395.36
2007,Baseball,395.49
2007,Baseball,395.68
2007,Baseball,396.02
2007,Baseball,396.67
2007,Baseball,397.29
2007,Baseball,398.39
2007,Baseball,398.47
2007,Baseball,398.6
2007,Baseball,399.83
2007,Baseball,400.6
2007,Baseball,400.92
2007,Baseball,401.16
2007,Baseball,401.35
2007,Baseball,401.97
2007,Baseball,402.28
2007,Baseball,402.4
2007,Baseball,402.63
2007,Baseball,402.97
2007,Baseball,403.05
2007,Baseball,403.52
2007,Baseball,403.7
2007,Baseball,404.18
2007,Baseball,404.96
2007,Baseball,405.2
2007,Baseball,405.66
2007,Baseball,405.95
2007,Baseball,407.83
2007,Baseball,407.87
2007,Baseball,408.02
2007,Baseball,408.25
2007,Baseball,409.23
2007,Baseball,409.61
2007,Baseball,409.66
2007,Baseball,409.7
2007,Baseball,409.73
2007,Baseball,410.1
2007,Baseball,410.91
2007,Baseball,410.95
2007,Baseball,411.72
2007,Baseball,412.06
2007,Baseball,412.53
2007,Baseball,413.87
2007,Baseball,413.99
2007,Baseball,414.28
2007,Baseball,414.51
2007,Baseball,414.92
2007,Baseball,415.43
2007,Baseball,416.08
2007,Baseball,416.56
2007,Baseball,417.08
2007,Baseball,417.56
2007,Baseball,418.18
2007,Baseball,418.57
2007,Baseball,418.91
2007,Baseball,418.94
2007,Baseball,419.34
2007,Baseball,419.92
2007,Baseball,420.87
2007,Baseball,422.68
2007,Baseball,422.7
2007,Baseball,422.76
2007,Baseball,423.05
2007,Baseball,424.53
2007,Baseball,425.13
2007,Baseball,425.39
2007,Baseball,425.56
2007,Baseball,426.33
2007,Baseball,426.33
2007,Baseball,426.6
2007,Baseball,426.68
2007,Baseball,426.97
2007,Baseball,429.43
2007,Baseball,429.85
2007,Baseball,431.44
2007,Baseball,431.95
2007,Baseball,432.65
2007,Baseball,433.69
2007,Baseball,434.12
2007,Baseball,437.43
2007,Baseball,437.67
2007,Baseball,438.11
2007,Baseball,438.26
2007,Baseball,438.41
2007,Baseball,438.68
2007,Baseball,438.9
2007,Baseball,439
2007,Baseball,439.06
2007,Baseball,439.97
2007,Baseball,439.99
2007,Baseball,440.36
2007,Baseball,441.27
2007,Baseball,441.51
2007,Baseball,442.43
2007,Baseball,442.63
2007,Baseball,443.27
2007,Baseball,443.49
2007,Baseball,443.8
2007,Baseball,443.83
2007,Baseball,444.43
2007,Baseball,444.62
2007,Baseball,445.41
2007,Baseball,445.53
2007,Baseball,445.65
2007,Baseball,445.7
2007,Baseball,445.82
2007,Baseball,446.5
2007,Baseball,446.82
2007,Baseball,447.31
2007,Baseball,447.32
2007,Baseball,447.48
2007,Baseball,448
2007,Baseball,448.68
2007,Baseball,449.7
2007,Baseball,449.75
2007,Baseball,449.91
2007,Baseball,450.19
2007,Baseball,450.34
2007,Baseball,450.49
2007,Baseball,451.38
2007,Baseball,452.34
2007,Baseball,455.46
2007,Baseball,457.64
2007,Baseball,457.65
2007,Baseball,458.17
2007,Baseball,458.76
2007,Baseball,458.84
2007,Baseball,460.4
2007,Baseball,460.75
2007,Baseball,461.39
2007,Baseball,462.27
2007,Baseball,462.52
2007,Baseball,462.75
2007,Baseball,464.16
2007,Baseball,468.75
2007,Baseball,470.06
2007,Baseball,475.82
2007,Baseball,477.32
2007,Baseball,478.4
2007,Baseball,478.94
2007,Baseball,479.18
2007,Baseball,480.04
2007,Baseball,481.19
2007,Baseball,481.95
2007,Baseball,484.08
2007,Baseball,485.57
2007,Baseball,486.13
2007,Baseball,486.54
2007,Baseball,487.94
2007,Baseball,488.72
2007,Baseball,491.82
2007,Baseball,491.87
2007,Baseball,492.78
2007,Baseball,493.61
2007,Baseball,494.3
2007,Baseball,496.81
2007,Baseball,498.44
2007,Baseball,502.48
2007,Baseball,503.18
2007,Baseball,503.43
2007,Baseball,503.46
2007,Baseball,504.33
2007,Baseball,506.85
2007,Baseball,509.86
2007,Baseball,515.11
2007,Baseball,515.34
2007,Baseball,515.42
2007,Baseball,517.36
2007,Baseball,519.52
2007,Baseball,520.23
2007,Baseball,522.62
2007,Baseball,523.7
2007,Baseball,525.06
2007,Baseball,525.57
2007,Baseball,526.24
2007,Baseball,527.26
2007,Baseball,528.64
2007,Baseball,528.92
2007,Baseball,534.28
2007,Baseball,538.08
2007,Baseball,538.34
2007,Baseball,540.12
2007,Baseball,541.52
2007,Baseball,546.08
2007,Baseball,547.04
2007,Baseball,552.68
2007,Baseball,552.83
2007,Baseball,558.9
2007,Baseball,559.11
2007,Baseball,560.54
2007,Baseball,561.68
2007,Baseball,562.9
2007,Baseball,563.04
2007,Baseball,563.94
2007,Baseball,564.21
2007,Baseball,564.79
2007,Baseball,567.43
2007,Baseball,568.82
2007,Baseball,570.29
2007,Baseball,570.36
2007,Baseball,571.56
2007,Baseball,571.73
2007,Baseball,572.51
2007,Baseball,573.17
2007,Baseball,574.9
2007,Baseball,575.07
2007,Baseball,576.26
2007,Baseball,576.91
2007,Baseball,579.86
2007,Baseball,581.66
2007,Baseball,582.19
2007,Baseball,592.55
2007,Baseball,596.72
2007,Baseball,597.71
2007,Baseball,600.33
2007,Baseball,601.25
2007,Baseball,604.44
2007,Baseball,609.07
2007,Baseball,610.24
2007,Baseball,614.74
2007,Baseball,615.73
2007,Baseball,616.29
2007,Baseball,617
2007,Baseball,617.15
2007,Baseball,620.43
2007,Baseball,623.62
2007,Baseball,629.14
2007,Baseball,630.78
2007,Baseball,632.56
2007,Baseball,635.28
2007,Baseball,639.67
2007,Baseball,642.16
2007,Baseball,644.63
2007,Baseball,645.51
2007,Baseball,654.18
2007,Baseball,656.94
2007,Baseball,665.15
2007,Baseball,671.74
2007,Baseball,671.83
2007,Baseball,683.64
2007,Baseball,692.92
2007,Baseball,693.31
2007,Baseball,693.9
2007,Baseball,698.41
2007,Baseball,710.36
2007,Baseball,713.94
2007,Baseball,718.21
2007,Baseball,719.08
2007,Baseball,726.03
2007,Baseball,729.84
2007,Baseball,733.21
2007,Baseball,733.86
2007,Baseball,735.57
2007,Baseball,735.72
2007,Baseball,736.46
2007,Baseball,747.49
2007,Baseball,750.18
2007,Baseball,750.4
2007,Baseball,756.53
2007,Baseball,762.92
2007,Baseball,768.69
2007,Baseball,774.86
2007,Baseball,787.51
2007,Baseball,861.69
2007,Baseball,905.12
2007,Baseball,974.82
2008,Baseball,50.71
2008,Baseball,51.33
2008,Baseball,51.73
2008,Baseball,51.96
2008,Baseball,52.56
2008,Baseball,52.75
2008,Baseball,52.83
2008,Baseball,53.32
2008,Baseball,53.44
2008,Baseball,54.11
2008,Baseball,54.41
2008,Baseball,54.48
2008,Baseball,54.77
2008,Baseball,54.97
2008,Baseball,55.23
2008,Baseball,55.29
2008,Baseball,56.07
2008,Baseball,56.49
2008,Baseball,56.6
2008,Baseball,56.66
2008,Baseball,56.75
2008,Baseball,57.29
2008,Baseball,57.57
2008,Baseball,57.94
2008,Baseball,58.03
2008,Baseball,58.05
2008,Baseball,58.38
2008,Baseball,58.71
2008,Baseball,58.74
2008,Baseball,58.77
2008,Baseball,58.79
2008,Baseball,59.01
2008,Baseball,59.12
2008,Baseball,59.22
2008,Baseball,59.39
2008,Baseball,59.4
2008,Baseball,59.87
2008,Baseball,59.87
2008,Baseball,59.91
2008,Baseball,59.94
2008,Baseball,59.95
2008,Baseball,60.19
2008,Baseball,60.19
2008,Baseball,60.24
2008,Baseball,60.26
2008,Baseball,60.28
2008,Baseball,60.33
2008,Baseball,60.63
2008,Baseball,60.69
2008,Baseball,60.71
2008,Baseball,60.93
2008,Baseball,61.08
2008,Baseball,61.11
2008,Baseball,61.18
2008,Baseball,61.26
2008,Baseball,61.5
2008,Baseball,61.51
2008,Baseball,61.66
2008,Baseball,61.66
2008,Baseball,62.05
2008,Baseball,62.12
2008,Baseball,62.14
2008,Baseball,62.35
2008,Baseball,62.39
2008,Baseball,62.6
2008,Baseball,62.7
2008,Baseball,62.78
2008,Baseball,62.8
2008,Baseball,62.8
2008,Baseball,62.97
2008,Baseball,63
2008,Baseball,63
2008,Baseball,63.1
2008,Baseball,63.41
2008,Baseball,63.45
2008,Baseball,63.76
2008,Baseball,63.88
2008,Baseball,63.89
2008,Baseball,63.93
2008,Baseball,63.97
2008,Baseball,63.98
2008,Baseball,63.98
2008,Baseball,64.04
2008,Baseball,64.09
2008,Baseball,64.4
2008,Baseball,64.49
2008,Baseball,64.98
2008,Baseball,65.24
2008,Baseball,65.36
2008,Baseball,65.41
2008,Baseball,65.41
2008,Baseball,65.44
2008,Baseball,65.48
2008,Baseball,65.84
2008,Baseball,65.91
2008,Baseball,66.19
2008,Baseball,66.27
2008,Baseball,66.42
2008,Baseball,66.45
2008,Baseball,66.58
2008,Baseball,66.69
2008,Baseball,66.69
2008,Baseball,67.19
2008,Baseball,67.25
2008,Baseball,67.32
2008,Baseball,67.92
2008,Baseball,67.96
2008,Baseball,67.98
2008,Baseball,68.16
2008,Baseball,68.26
2008,Baseball,68.27
2008,Baseball,68.61
2008,Baseball,68.99
2008,Baseball,69.64
2008,Baseball,69.64
2008,Baseball,69.75
2008,Baseball,69.82
2008,Baseball,70.31
2008,Baseball,70.39
2008,Baseball,70.39
2008,Baseball,70.4
2008,Baseball,70.89
2008,Baseball,71
2008,Baseball,71.09
2008,Baseball,71.36
2008,Baseball,71.45
2008,Baseball,72.21
2008,Baseball,72.35
2008,Baseball,72.36
2008,Baseball,72.39
2008,Baseball,72.73
2008,Baseball,72.81
2008,Baseball,73.02
2008,Baseball,73.06
2008,Baseball,73.18
2008,Baseball,73.21
2008,Baseball,73.3
2008,Baseball,73.72
2008,Baseball,73.9
2008,Baseball,73.91
2008,Baseball,73.99
2008,Baseball,74.1
2008,Baseball,74.58
2008,Baseball,74.98
2008,Baseball,75.06
2008,Baseball,75.12
2008,Baseball,75.26
2008,Baseball,75.26
2008,Baseball,75.38
2008,Baseball,75.42
2008,Baseball,75.6
2008,Baseball,75.72
2008,Baseball,76.49
2008,Baseball,76.66
2008,Baseball,76.8
2008,Baseball,76.83
2008,Baseball,77.34
2008,Baseball,77.58
2008,Baseball,77.72
2008,Baseball,77.73
2008,Baseball,78.03
2008,Baseball,78.82
2008,Baseball,79.18
2008,Baseball,79.23
2008,Baseball,79.55
2008,Baseball,79.82
2008,Baseball,79.85
2008,Baseball,80.04
2008,Baseball,80.69
2008,Baseball,80.79
2008,Baseball,80.88
2008,Baseball,81.06
2008,Baseball,81.33
2008,Baseball,81.37
2008,Baseball,81.38
2008,Baseball,81.5
2008,Baseball,81.56
2008,Baseball,81.62
2008,Baseball,81.64
2008,Baseball,81.66
2008,Baseball,81.87
2008,Baseball,81.9
2008,Baseball,81.91
2008,Baseball,81.97
2008,Baseball,82.01
2008,Baseball,82.64
2008,Baseball,82.83
2008,Baseball,82.91
2008,Baseball,82.99
2008,Baseball,83.07
2008,Baseball,83.65
2008,Baseball,83.93
2008,Baseball,84.1
2008,Baseball,84.91
2008,Baseball,85.02
2008,Baseball,85.09
2008,Baseball,85.39
2008,Baseball,85.7
2008,Baseball,85.7
2008,Baseball,85.72
2008,Baseball,85.85
2008,Baseball,85.92
2008,Baseball,85.99
2008,Baseball,86.06
2008,Baseball,86.16
2008,Baseball,86.3
2008,Baseball,86.71
2008,Baseball,86.83
2008,Baseball,87.34
2008,Baseball,87.5
2008,Baseball,87.68
2008,Baseball,87.71
2008,Baseball,87.82
2008,Baseball,87.97
2008,Baseball,88.03
2008,Baseball,88.22
2008,Baseball,88.51
2008,Baseball,88.67
2008,Baseball,88.75
2008,Baseball,88.88
2008,Baseball,88.88
2008,Baseball,89.26
2008,Baseball,89.29
2008,Baseball,89.39
2008,Baseball,89.43
2008,Baseball,89.44
2008,Baseball,89.51
2008,Baseball,90.14
2008,Baseball,90.51
2008,Baseball,91.5
2008,Baseball,91.51
2008,Baseball,91.53
2008,Baseball,91.77
2008,Baseball,91.78
2008,Baseball,91.79
2008,Baseball,91.98
2008,Baseball,92.27
2008,Baseball,92.39
2008,Baseball,92.46
2008,Baseball,92.58
2008,Baseball,92.61
2008,Baseball,93
2008,Baseball,93.08
2008,Baseball,93.15
2008,Baseball,93.16
2008,Baseball,93.2
2008,Baseball,93.22
2008,Baseball,93.24
2008,Baseball,93.58
2008,Baseball,93.77
2008,Baseball,93.87
2008,Baseball,93.94
2008,Baseball,93.97
2008,Baseball,94.3
2008,Baseball,94.47
2008,Baseball,94.59
2008,Baseball,94.76
2008,Baseball,95.01
2008,Baseball,95.13
2008,Baseball,95.15
2008,Baseball,95.25
2008,Baseball,95.91
2008,Baseball,95.93
2008,Baseball,95.95
2008,Baseball,96.28
2008,Baseball,96.3
2008,Baseball,96.59
2008,Baseball,96.64
2008,Baseball,96.77
2008,Baseball,97.13
2008,Baseball,97.16
2008,Baseball,97.4
2008,Baseball,97.83
2008,Baseball,98.34
2008,Baseball,98.61
2008,Baseball,98.89
2008,Baseball,98.89
2008,Baseball,98.93
2008,Baseball,98.97
2008,Baseball,99
2008,Baseball,99.06
2008,Baseball,99.13
2008,Baseball,99.29
2008,Baseball,99.6
2008,Baseball,99.71
2008,Baseball,100.02
2008,Baseball,100.44
2008,Baseball,100.94
2008,Baseball,101.3
2008,Baseball,101.33
2008,Baseball,101.73
2008,Baseball,101.78
2008,Baseball,101.98
2008,Baseball,102.08
2008,Baseball,102.24
2008,Baseball,102.47
2008,Baseball,102.51
2008,Baseball,102.52
2008,Baseball,102.52
2008,Baseball,102.63
2008,Baseball,102.78
2008,Baseball,103.13
2008,Baseball,103.14
2008,Baseball,103.15
2008,Baseball,103.16
2008,Baseball,103.16
2008,Baseball,103.17
2008,Baseball,103.59
2008,Baseball,103.67
2008,Baseball,103.7
2008,Baseball,103.81
2008,Baseball,103.87
2008,Baseball,104.49
2008,Baseball,104.55
2008,Baseball,104.66
2008,Baseball,104.82
2008,Baseball,104.85
2008,Baseball,104.88
2008,Baseball,104.98
2008,Baseball,105.04
2008,Baseball,105.07
2008,Baseball,105.11
2008,Baseball,105.2
2008,Baseball,105.2
2008,Baseball,105.21
2008,Baseball,105.27
2008,Baseball,106.12
2008,Baseball,106.44
2008,Baseball,106.45
2008,Baseball,106.46
2008,Baseball,106.56
2008,Baseball,106.57
2008,Baseball,106.62
2008,Baseball,106.68
2008,Baseball,106.82
2008,Baseball,106.98
2008,Baseball,107.16
2008,Baseball,107.23
2008,Baseball,107.25
2008,Baseball,107.31
2008,Baseball,107.38
2008,Baseball,107.65
2008,Baseball,107.66
2008,Baseball,107.79
2008,Baseball,108.02
2008,Baseball,108.1
2008,Baseball,108.12
2008,Baseball,108.25
2008,Baseball,108.37
2008,Baseball,108.55
2008,Baseball,109.05
2008,Baseball,109.28
2008,Baseball,109.44
2008,Baseball,109.59
2008,Baseball,109.6
2008,Baseball,109.77
2008,Baseball,109.95
2008,Baseball,110.18
2008,Baseball,110.33
2008,Baseball,110.61
2008,Baseball,110.78
2008,Baseball,110.89
2008,Baseball,111.03
2008,Baseball,111.05
2008,Baseball,111.06
2008,Baseball,111.34
2008,Baseball,111.4
2008,Baseball,111.51
2008,Baseball,111.57
2008,Baseball,111.77
2008,Baseball,111.8
2008,Baseball,111.92
2008,Baseball,111.96
2008,Baseball,112.18
2008,Baseball,112.32
2008,Baseball,112.33
2008,Baseball,112.36
2008,Baseball,112.38
2008,Baseball,112.83
2008,Baseball,112.91
2008,Baseball,112.99
2008,Baseball,113.01
2008,Baseball,113.38
2008,Baseball,113.4
2008,Baseball,113.55
2008,Baseball,113.85
2008,Baseball,114.02
2008,Baseball,114.29
2008,Baseball,114.41
2008,Baseball,114.59
2008,Baseball,114.69
2008,Baseball,115.04
2008,Baseball,115.1
2008,Baseball,115.22
2008,Baseball,115.24
2008,Baseball,115.33
2008,Baseball,115.65
2008,Baseball,115.66
2008,Baseball,115.84
2008,Baseball,116.33
2008,Baseball,116.5
2008,Baseball,116.69
2008,Baseball,116.77
2008,Baseball,116.87
2008,Baseball,116.88
2008,Baseball,117.15
2008,Baseball,117.15
2008,Baseball,117.18
2008,Baseball,117.72
2008,Baseball,117.88
2008,Baseball,117.9
2008,Baseball,117.97
2008,Baseball,118
2008,Baseball,118.34
2008,Baseball,118.44
2008,Baseball,118.57
2008,Baseball,118.65
2008,Baseball,118.67
2008,Baseball,118.92
2008,Baseball,119.08
2008,Baseball,119.08
2008,Baseball,119.18
2008,Baseball,119.29
2008,Baseball,119.34
2008,Baseball,119.5
2008,Baseball,119.53
2008,Baseball,119.6
2008,Baseball,119.64
2008,Baseball,119.68
2008,Baseball,119.71
2008,Baseball,119.73
2008,Baseball,119.99
2008,Baseball,120.05
2008,Baseball,120.26
2008,Baseball,120.33
2008,Baseball,120.36
2008,Baseball,120.41
2008,Baseball,120.6
2008,Baseball,120.71
2008,Baseball,120.82
2008,Baseball,121.46
2008,Baseball,121.87
2008,Baseball,121.96
2008,Baseball,122.1
2008,Baseball,122.16
2008,Baseball,122.28
2008,Baseball,122.36
2008,Baseball,122.38
2008,Baseball,122.48
2008,Baseball,122.49
2008,Baseball,122.56
2008,Baseball,122.67
2008,Baseball,122.87
2008,Baseball,122.91
2008,Baseball,123.15
2008,Baseball,123.37
2008,Baseball,123.47
2008,Baseball,123.56
2008,Baseball,123.61
2008,Baseball,123.63
2008,Baseball,123.87
2008,Baseball,123.9
2008,Baseball,123.9
2008,Baseball,124.09
2008,Baseball,124.2
2008,Baseball,124.29
2008,Baseball,124.42
2008,Baseball,124.95
2008,Baseball,124.96
2008,Baseball,125.03
2008,Baseball,125.08
2008,Baseball,125.14
2008,Baseball,125.41
2008,Baseball,125.5
2008,Baseball,125.52
2008,Baseball,125.57
2008,Baseball,125.67
2008,Baseball,126.02
2008,Baseball,126.08
2008,Baseball,126.1
2008,Baseball,126.5
2008,Baseball,126.77
2008,Baseball,126.78
2008,Baseball,127.05
2008,Baseball,127.08
2008,Baseball,127.27
2008,Baseball,127.32
2008,Baseball,127.55
2008,Baseball,127.62
2008,Baseball,127.7
2008,Baseball,127.85
2008,Baseball,127.93
2008,Baseball,128.06
2008,Baseball,128.93
2008,Baseball,129.34
2008,Baseball,129.7
2008,Baseball,129.84
2008,Baseball,129.87
2008,Baseball,129.93
2008,Baseball,129.97
2008,Baseball,129.98
2008,Baseball,130.27
2008,Baseball,130.3
2008,Baseball,130.41
2008,Baseball,130.49
2008,Baseball,130.51
2008,Baseball,130.66
2008,Baseball,130.67
2008,Baseball,130.85
2008,Baseball,130.88
2008,Baseball,130.94
2008,Baseball,131.06
2008,Baseball,131.1
2008,Baseball,131.12
2008,Baseball,131.36
2008,Baseball,131.36
2008,Baseball,131.48
2008,Baseball,131.55
2008,Baseball,131.6
2008,Baseball,131.63
2008,Baseball,131.92
2008,Baseball,132.01
2008,Baseball,132.16
2008,Baseball,132.17
2008,Baseball,132.31
2008,Baseball,132.34
2008,Baseball,132.53
2008,Baseball,132.55
2008,Baseball,132.63
2008,Baseball,132.99
2008,Baseball,133.17
2008,Baseball,134.02
2008,Baseball,134.1
2008,Baseball,134.35
2008,Baseball,135.09
2008,Baseball,135.66
2008,Baseball,135.77
2008,Baseball,135.81
2008,Baseball,135.84
2008,Baseball,135.89
2008,Baseball,136.09
2008,Baseball,136.14
2008,Baseball,136.38
2008,Baseball,136.46
2008,Baseball,136.66
2008,Baseball,136.88
2008,Baseball,136.92
2008,Baseball,136.97
2008,Baseball,137.03
2008,Baseball,137.38
2008,Baseball,137.65
2008,Baseball,137.7
2008,Baseball,137.74
2008,Baseball,137.91
2008,Baseball,137.94
2008,Baseball,138.06
2008,Baseball,138.14
2008,Baseball,138.21
2008,Baseball,138.33
2008,Baseball,138.69
2008,Baseball,138.88
2008,Baseball,138.97
2008,Baseball,139.18
2008,Baseball,139.43
2008,Baseball,139.59
2008,Baseball,139.6
2008,Baseball,139.63
2008,Baseball,139.83
2008,Baseball,139.83
2008,Baseball,139.96
2008,Baseball,140.01
2008,Baseball,140.16
2008,Baseball,140.32
2008,Baseball,140.55
2008,Baseball,140.86
2008,Baseball,140.91
2008,Baseball,140.92
2008,Baseball,141.22
2008,Baseball,141.23
2008,Baseball,141.35
2008,Baseball,141.46
2008,Baseball,142.47
2008,Baseball,142.48
2008,Baseball,142.63
2008,Baseball,142.82
2008,Baseball,142.9
2008,Baseball,143.14
2008,Baseball,143.15
2008,Baseball,143.16
2008,Baseball,143.18
2008,Baseball,143.37
2008,Baseball,143.39
2008,Baseball,143.42
2008,Baseball,143.42
2008,Baseball,143.55
2008,Baseball,143.58
2008,Baseball,143.64
2008,Baseball,143.66
2008,Baseball,143.9
2008,Baseball,144.14
2008,Baseball,144.37
2008,Baseball,144.4
2008,Baseball,144.54
2008,Baseball,144.55
2008,Baseball,144.58
2008,Baseball,144.77
2008,Baseball,144.78
2008,Baseball,144.8
2008,Baseball,144.84
2008,Baseball,144.89
2008,Baseball,145.26
2008,Baseball,145.31
2008,Baseball,145.31
2008,Baseball,145.43
2008,Baseball,145.8
2008,Baseball,145.82
2008,Baseball,145.84
2008,Baseball,145.93
2008,Baseball,145.99
2008,Baseball,146.03
2008,Baseball,146.17
2008,Baseball,146.21
2008,Baseball,146.31
2008,Baseball,146.37
2008,Baseball,146.55
2008,Baseball,146.61
2008,Baseball,146.65
2008,Baseball,146.68
2008,Baseball,146.92
2008,Baseball,147.05
2008,Baseball,147.12
2008,Baseball,147.42
2008,Baseball,147.53
2008,Baseball,147.58
2008,Baseball,147.89
2008,Baseball,147.92
2008,Baseball,147.96
2008,Baseball,148.03
2008,Baseball,148.15
2008,Baseball,148.21
2008,Baseball,148.26
2008,Baseball,148.27
2008,Baseball,148.29
2008,Baseball,148.31
2008,Baseball,148.39
2008,Baseball,148.49
2008,Baseball,148.74
2008,Baseball,148.74
2008,Baseball,148.75
2008,Baseball,148.9
2008,Baseball,149.1
2008,Baseball,149.15
2008,Baseball,149.39
2008,Baseball,149.39
2008,Baseball,149.45
2008,Baseball,149.64
2008,Baseball,149.69
2008,Baseball,149.9
2008,Baseball,149.92
2008,Baseball,150.03
2008,Baseball,150.15
2008,Baseball,150.31
2008,Baseball,150.62
2008,Baseball,150.73
2008,Baseball,150.83
2008,Baseball,151.01
2008,Baseball,151.04
2008,Baseball,151.09
2008,Baseball,151.17
2008,Baseball,151.19
2008,Baseball,151.23
2008,Baseball,151.44
2008,Baseball,151.54
2008,Baseball,151.56
2008,Baseball,151.83
2008,Baseball,151.96
2008,Baseball,152.25
2008,Baseball,152.54
2008,Baseball,152.57
2008,Baseball,152.64
2008,Baseball,152.78
2008,Baseball,152.86
2008,Baseball,153.05
2008,Baseball,153.3
2008,Baseball,153.67
2008,Baseball,153.86
2008,Baseball,154.02
2008,Baseball,154.32
2008,Baseball,155.13
2008,Baseball,155.31
2008,Baseball,155.47
2008,Baseball,156
2008,Baseball,156.22
2008,Baseball,156.79
2008,Baseball,157.35
2008,Baseball,157.7
2008,Baseball,158.68
2008,Baseball,158.83
2008,Baseball,158.89
2008,Baseball,158.99
2008,Baseball,159.17
2008,Baseball,159.89
2008,Baseball,159.97
2008,Baseball,160.63
2008,Baseball,160.69
2008,Baseball,160.96
2008,Baseball,161.48
2008,Baseball,161.77
2008,Baseball,161.96
2008,Baseball,162.01
2008,Baseball,162.1
2008,Baseball,162.23
2008,Baseball,162.61
2008,Baseball,163.23
2008,Baseball,163.53
2008,Baseball,163.76
