year,type,money
2008,Basketball,280.66
2008,Basketball,281.34
2008,Basketball,281.72
2008,Basketball,281.85
2008,Basketball,281.94
2008,Basketball,281.96
2008,Basketball,282.09
2008,Basketball,282.32
2008,Basketball,282.32
2008,Basketball,282.52
2008,Basketball,283.72
2008,Basketball,284.09
2008,Basketball,284.18
2008,Basketball,285.21
2008,Basketball,286.03
2008,Basketball,287.18
2008,Basketball,287.38
2008,Basketball,287.76
2008,Basketball,288.17
2008,Basketball,288.91
2008,Basketball,289.04
2008,Basketball,289.23
2008,Basketball,290.03
2008,Basketball,290.19
2008,Basketball,290.44
2008,Basketball,290.53
2008,Basketball,290.59
2008,Basketball,290.85
2008,Basketball,291.15
2008,Basketball,292.01
2008,Basketball,292.12
2008,Basketball,292.19
2008,Basketball,292.48
2008,Basketball,292.58
2008,Basketball,293.36
2008,Basketball,293.7
2008,Basketball,294.19
2008,Basketball,294.38
2008,Basketball,294.84
2008,Basketball,295.55
2008,Basketball,295.89
2008,Basketball,296.01
2008,Basketball,296.07
2008,Basketball,296.69
2008,Basketball,296.74
2008,Basketball,298.07
2008,Basketball,299.11
2008,Basketball,299.65
2008,Basketball,299.73
2008,Basketball,299.76
2008,Basketball,300.14
2008,Basketball,300.34
2008,Basketball,300.41
2008,Basketball,300.46
2008,Basketball,300.74
2008,Basketball,300.91
2008,Basketball,301.17
2008,Basketball,301.69
2008,Basketball,302.44
2008,Basketball,303.17
2008,Basketball,303.31
2008,Basketball,303.68
2008,Basketball,303.93
2008,Basketball,303.99
2008,Basketball,304.21
2008,Basketball,304.51
2008,Basketball,304.57
2008,Basketball,304.95
2008,Basketball,305.09
2008,Basketball,306.3
2008,Basketball,306.68
2008,Basketball,306.78
2008,Basketball,306.85
2008,Basketball,307.07
2008,Basketball,307.12
2008,Basketball,307.13
2008,Basketball,307.46
2008,Basketball,307.54
2008,Basketball,307.74
2008,Basketball,308.32
2008,Basketball,309.19
2008,Basketball,310.72
2008,Basketball,311.26
2008,Basketball,312.08
2008,Basketball,313.59
2008,Basketball,313.62
2008,Basketball,313.67
2008,Basketball,313.88
2008,Basketball,313.96
2008,Basketball,314.87
2008,Basketball,315.38
2008,Basketball,315.42
2008,Basketball,316.04
2008,Basketball,316.26
2008,Basketball,316.84
2008,Basketball,319.43
2008,Basketball,319.76
2008,Basketball,319.95
2008,Basketball,320.48
2008,Basketball,320.61
2008,Basketball,321.24
2008,Basketball,321.36
2008,Basketball,324.52
2008,Basketball,324.82
2008,Basketball,324.86
2008,Basketball,324.91
2008,Basketball,324.91
2008,Basketball,325.14
2008,Basketball,325.8
2008,Basketball,325.85
2008,Basketball,326.71
2008,Basketball,327.09
2008,Basketball,327.71
2008,Basketball,327.71
2008,Basketball,328.07
2008,Basketball,328.32
2008,Basketball,329.36
2008,Basketball,329.43
2008,Basketball,330.24
2008,Basketball,330.56
2008,Basketball,330.98
2008,Basketball,332.2
2008,Basketball,332.76
2008,Basketball,332.76
2008,Basketball,332.93
2008,Basketball,333.05
2008,Basketball,333.27
2008,Basketball,334.22
2008,Basketball,334.67
2008,Basketball,334.68
2008,Basketball,334.85
2008,Basketball,335.11
2008,Basketball,335.43
2008,Basketball,335.69
2008,Basketball,336.15
2008,Basketball,336.17
2008,Basketball,336.31
2008,Basketball,336.49
2008,Basketball,337.06
2008,Basketball,337.08
2008,Basketball,337.81
2008,Basketball,338.09
2008,Basketball,338.15
2008,Basketball,338.2
2008,Basketball,338.21
2008,Basketball,338.36
2008,Basketball,338.82
2008,Basketball,340.69
2008,Basketball,340.84
2008,Basketball,340.85
2008,Basketball,340.98
2008,Basketball,341.44
2008,Basketball,341.68
2008,Basketball,342.76
2008,Basketball,342.8
2008,Basketball,343.04
2008,Basketball,343.1
2008,Basketball,343.51
2008,Basketball,343.83
2008,Basketball,344.59
2008,Basketball,345
2008,Basketball,345.1
2008,Basketball,345.25
2008,Basketball,345.3
2008,Basketball,345.4
2008,Basketball,346.14
2008,Basketball,346.29
2008,Basketball,346.6
2008,Basketball,346.75
2008,Basketball,348.25
2008,Basketball,348.47
2008,Basketball,349.49
2008,Basketball,351.08
2008,Basketball,351.18
2008,Basketball,351.37
2008,Basketball,352.34
2008,Basketball,352.45
2008,Basketball,352.55
2008,Basketball,353.2
2008,Basketball,353.28
2008,Basketball,353.38
2008,Basketball,353.54
2008,Basketball,356.78
2008,Basketball,357.02
2008,Basketball,357.91
2008,Basketball,358.43
2008,Basketball,358.64
2008,Basketball,358.79
2008,Basketball,358.8
2008,Basketball,359.08
2008,Basketball,359.32
2008,Basketball,360.99
2008,Basketball,361.18
2008,Basketball,361.34
2008,Basketball,362.51
2008,Basketball,362.54
2008,Basketball,364.15
2008,Basketball,365.37
2008,Basketball,367.42
2008,Basketball,367.53
2008,Basketball,368.2
2008,Basketball,368.55
2008,Basketball,370.78
2008,Basketball,371.97
2008,Basketball,372.92
2008,Basketball,373.7
2008,Basketball,373.93
2008,Basketball,375.13
2008,Basketball,375.6
2008,Basketball,376.23
2008,Basketball,377.21
2008,Basketball,380.29
2008,Basketball,380.37
2008,Basketball,380.38
2008,Basketball,380.75
2008,Basketball,380.76
2008,Basketball,380.78
2008,Basketball,381.77
2008,Basketball,383.08
2008,Basketball,384.25
2008,Basketball,384.78
2008,Basketball,384.84
2008,Basketball,385.72
2008,Basketball,385.81
2008,Basketball,385.84
2008,Basketball,387.59
2008,Basketball,389.86
2008,Basketball,390.57
2008,Basketball,391.34
2008,Basketball,391.35
2008,Basketball,391.39
2008,Basketball,391.76
2008,Basketball,391.95
2008,Basketball,393.09
2008,Basketball,394.86
2008,Basketball,395.04
2008,Basketball,395.83
2008,Basketball,396.98
2008,Basketball,397.59
2008,Basketball,397.79
2008,Basketball,397.91
2008,Basketball,398.08
2008,Basketball,399.01
2008,Basketball,399.1
2008,Basketball,399.43
2008,Basketball,399.62
2008,Basketball,400.32
2008,Basketball,400.59
2008,Basketball,400.74
2008,Basketball,400.87
2008,Basketball,401.24
2008,Basketball,401.52
2008,Basketball,402.23
2008,Basketball,402.7
2008,Basketball,403.46
2008,Basketball,403.59
2008,Basketball,404.19
2008,Basketball,404.49
2008,Basketball,405.89
2008,Basketball,412.15
2008,Basketball,412.18
2008,Basketball,412.92
2008,Basketball,414.03
2008,Basketball,414.09
2008,Basketball,414.58
2008,Basketball,415.49
2008,Basketball,415.49
2008,Basketball,416.81
2008,Basketball,418.04
2008,Basketball,418.87
2008,Basketball,419.73
2008,Basketball,420.19
2008,Basketball,420.34
2008,Basketball,420.37
2008,Basketball,420.71
2008,Basketball,421.38
2008,Basketball,421.59
2008,Basketball,421.72
2008,Basketball,421.89
2008,Basketball,423.7
2008,Basketball,424.35
2008,Basketball,426
2008,Basketball,428.45
2008,Basketball,429.26
2008,Basketball,429.95
2008,Basketball,431.62
2008,Basketball,431.62
2008,Basketball,431.64
2008,Basketball,431.67
2008,Basketball,432.49
2008,Basketball,432.96
2008,Basketball,433.59
2008,Basketball,436.12
2008,Basketball,438.4
2008,Basketball,438.95
2008,Basketball,439.89
2008,Basketball,441.82
2008,Basketball,443.59
2008,Basketball,445.15
2008,Basketball,445.18
2008,Basketball,446.48
2008,Basketball,446.64
2008,Basketball,447.15
2008,Basketball,448.44
2008,Basketball,448.76
2008,Basketball,449.85
2008,Basketball,450.04
2008,Basketball,451.34
2008,Basketball,452.23
2008,Basketball,452.53
2008,Basketball,452.91
2008,Basketball,454.08
2008,Basketball,454.8
2008,Basketball,459.07
2008,Basketball,462.01
2008,Basketball,462.06
2008,Basketball,463.51
2008,Basketball,465.07
2008,Basketball,466.52
2008,Basketball,468.55
2008,Basketball,468.74
2008,Basketball,481.87
2008,Basketball,482.39
2008,Basketball,482.8
2008,Basketball,484.51
2008,Basketball,484.57
2008,Basketball,494.26
2008,Basketball,494.55
2008,Basketball,495.13
2008,Basketball,498.14
2008,Basketball,499.32
2008,Basketball,505.69
2008,Basketball,516.86
2008,Basketball,519.42
2008,Basketball,525.15
2008,Basketball,531.95
2008,Basketball,536.32
2008,Basketball,539.84
2008,Basketball,550.98
2008,Basketball,565.06
2007,Football,22.87
2007,Football,23.56
2007,Football,23.65
2007,Football,23.73
2007,Football,23.98
2007,Football,24.22
2007,Football,24.43
2007,Football,24.78
2007,Football,25.65
2007,Football,26.05
2007,Football,27.45
2007,Football,28.14
2007,Football,28.91
2007,Football,29.06
2007,Football,29.26
2007,Football,29.63
2007,Football,29.75
2007,Football,29.8
2007,Football,29.98
2007,Football,30.2
2007,Football,30.6
2007,Football,32.19
2007,Football,32.72
2007,Football,32.9
2007,Football,33.08
2007,Football,33.63
2007,Football,34.06
2007,Football,34.06
2007,Football,34.25
2007,Football,34.39
2007,Football,35.2
2007,Football,35.81
2007,Football,36.17
2007,Football,36.27
2007,Football,36.65
2007,Football,36.72
2007,Football,36.92
2007,Football,37.17
2007,Football,37.19
2007,Football,37.3
2007,Football,37.62
2007,Football,37.94
2007,Football,38.11
2007,Football,38.83
2007,Football,39.06
2007,Football,39.09
2007,Football,39.46
2007,Football,39.47
2007,Football,39.55
2007,Football,40.14
2007,Football,40.18
2007,Football,40.38
2007,Football,40.38
2007,Football,40.93
2007,Football,41.09
2007,Football,41.45
2007,Football,42.51
2007,Football,43.08
2007,Football,43.25
2007,Football,43.3
2007,Football,44.76
2007,Football,44.98
2007,Football,45.17
2007,Football,45.18
2007,Football,45.54
2007,Football,45.7
2007,Football,45.88
2007,Football,46.48
2007,Football,46.61
2007,Football,46.77
2007,Football,47.04
2007,Football,47.19
2007,Football,47.59
2007,Football,47.71
2007,Football,47.81
2007,Football,48.02
2007,Football,48.4
2007,Football,48.59
2007,Football,48.73
2007,Football,48.76
2007,Football,48.84
2007,Football,49.5
2007,Football,49.67
2007,Football,50.17
2007,Football,50.28
2007,Football,50.3
2007,Football,50.66
2007,Football,50.86
2007,Football,51.05
2007,Football,51.32
2007,Football,51.54
2007,Football,51.76
2007,Football,51.91
2007,Football,52.74
2007,Football,52.86
2007,Football,53.12
2007,Football,53.19
2007,Football,53.46
2007,Football,53.98
2007,Football,54.17
2007,Football,54.3
2007,Football,54.53
2007,Football,54.87
2007,Football,54.98
2007,Football,55.05
2007,Football,55.41
2007,Football,55.79
2007,Football,56.35
2007,Football,56.47
2007,Football,57.28
2007,Football,57.36
2007,Football,57.48
2007,Football,57.81
2007,Football,58.07
2007,Football,58.18
2007,Football,58.27
2007,Football,58.89
2007,Football,58.92
2007,Football,59.02
2007,Football,59.03
2007,Football,59.06
2007,Football,59.11
2007,Football,59.28
2007,Football,59.45
2007,Football,59.92
2007,Football,60.1
2007,Football,60.24
2007,Football,60.27
2007,Football,60.46
2007,Football,60.47
2007,Football,60.9
2007,Football,60.98
2007,Football,61.17
2007,Football,61.4
2007,Football,61.44
2007,Football,62.36
2007,Football,62.59
2007,Football,62.69
2007,Football,62.92
2007,Football,63.01
2007,Football,63.15
2007,Football,63.16
2007,Football,63.18
2007,Football,63.19
2007,Football,63.21
2007,Football,63.34
2007,Football,63.87
2007,Football,64
2007,Football,64.13
2007,Football,64.28
2007,Football,64.47
2007,Football,64.6
2007,Football,64.97
2007,Football,65.05
2007,Football,65.12
2007,Football,65.66
2007,Football,66.13
2007,Football,66.2
2007,Football,66.37
2007,Football,67.25
2007,Football,67.33
2007,Football,67.39
2007,Football,67.62
2007,Football,68.54
2007,Football,68.63
2007,Football,68.87
2007,Football,68.9
2007,Football,68.91
2007,Football,68.93
2007,Football,69.33
2007,Football,69.45
2007,Football,69.82
2007,Football,69.86
2007,Football,70.01
2007,Football,70.61
2007,Football,70.66
2007,Football,70.8
2007,Football,70.93
2007,Football,71.19
2007,Football,71.41
2007,Football,71.58
2007,Football,71.62
2007,Football,71.63
2007,Football,72.18
2007,Football,72.64
2007,Football,72.75
2007,Football,72.78
2007,Football,73.14
2007,Football,73.24
2007,Football,73.29
2007,Football,73.37
2007,Football,73.38
2007,Football,73.43
2007,Football,73.56
2007,Football,73.79
2007,Football,73.82
2007,Football,73.88
2007,Football,75.14
2007,Football,75.28
2007,Football,75.32
2007,Football,75.52
2007,Football,75.54
2007,Football,75.71
2007,Football,75.77
2007,Football,75.9
2007,Football,75.94
2007,Football,76.34
2007,Football,76.39
2007,Football,76.39
2007,Football,76.56
2007,Football,76.65
2007,Football,77.69
2007,Football,78.03
2007,Football,78.53
2007,Football,78.56
2007,Football,78.85
2007,Football,78.91
2007,Football,78.98
2007,Football,79.1
2007,Football,79.87
2007,Football,79.9
2007,Football,80.24
2007,Football,80.26
2007,Football,80.69
2007,Football,80.9
2007,Football,80.9
2007,Football,81.1
2007,Football,81.25
2007,Football,81.29
2007,Football,81.35
2007,Football,81.44
2007,Football,81.49
2007,Football,81.54
2007,Football,81.92
2007,Football,82.14
2007,Football,82.44
2007,Football,82.64
2007,Football,82.74
2007,Football,82.74
2007,Football,82.91
2007,Football,83
2007,Football,83.03
2007,Football,83.92
2007,Football,84.19
2007,Football,84.23
2007,Football,84.24
2007,Football,84.53
2007,Football,84.6
2007,Football,84.63
2007,Football,84.77
2007,Football,85.25
2007,Football,86.08
2007,Football,86.4
2007,Football,86.45
2007,Football,86.66
2007,Football,87.44
2007,Football,88.13
2007,Football,88.18
2007,Football,88.25
2007,Football,88.26
2007,Football,88.31
2007,Football,88.43
2007,Football,88.58
2007,Football,88.61
2007,Football,89.05
2007,Football,89.06
2007,Football,89.2
2007,Football,89.24
2007,Football,89.37
2007,Football,89.56
2007,Football,90.02
2007,Football,90.42
2007,Football,91.49
2007,Football,92.1
2007,Football,92.14
2007,Football,92.88
2007,Football,94.04
2007,Football,94.06
2007,Football,94.14
2007,Football,94.26
2007,Football,94.35
2007,Football,94.45
2007,Football,94.63
2007,Football,95.16
2007,Football,95.24
2007,Football,95.71
2007,Football,96.01
2007,Football,96.69
2007,Football,96.73
2007,Football,96.95
2007,Football,98.48
2007,Football,98.76
2007,Football,99.42
2007,Football,99.56
2007,Football,99.79
2007,Football,99.85
2007,Football,100.64
2007,Football,101.22
2007,Football,101.3
2007,Football,101.87
2007,Football,102.82
2007,Football,102.86
2007,Football,102.87
2007,Football,103.27
2007,Football,104.27
2007,Football,104.46
2007,Football,104.59
2007,Football,105.12
2007,Football,105.26
2007,Football,105.35
2007,Football,106
2007,Football,106.07
2007,Football,106.34
2007,Football,106.46
2007,Football,106.7
2007,Football,106.97
2007,Football,107.2
2007,Football,107.22
2007,Football,107.72
2007,Football,108.22
2007,Football,108.91
2007,Football,108.98
2007,Football,109.03
2007,Football,110.89
2007,Football,111.22
2007,Football,111.39
2007,Football,111.4
2007,Football,111.94
2007,Football,112.17
2007,Football,112.26
2007,Football,112.56
2007,Football,113.17
2007,Football,113.18
2007,Football,113.32
2007,Football,113.35
2007,Football,114
2007,Football,114.32
2007,Football,114.46
2007,Football,114.68
2007,Football,115.43
2007,Football,115.53
2007,Football,115.63
2007,Football,115.97
2007,Football,116.27
2007,Football,116.44
2007,Football,116.51
2007,Football,117
2007,Football,117.22
2007,Football,117.58
2007,Football,117.88
2007,Football,117.93
2007,Football,118.05
2007,Football,118.11
2007,Football,118.34
2007,Football,118.38
2007,Football,118.43
2007,Football,118.44
2007,Football,118.99
2007,Football,119.13
2007,Football,119.16
2007,Football,119.22
2007,Football,119.81
2007,Football,120.23
2007,Football,120.35
2007,Football,122.08
2007,Football,122.86
2007,Football,123.04
2007,Football,123.31
2007,Football,123.33
2007,Football,123.46
2007,Football,123.82
2007,Football,123.88
2007,Football,124.09
2007,Football,124.13
2007,Football,124.34
2007,Football,124.38
2007,Football,124.85
2007,Football,125.23
2007,Football,125.47
2007,Football,125.64
2007,Football,125.81
2007,Football,126.11
2007,Football,126.4
2007,Football,126.69
2007,Football,126.75
2007,Football,127.2
2007,Football,127.23
2007,Football,127.27
2007,Football,128.74
2007,Football,129.5
2007,Football,130.3
2007,Football,130.49
2007,Football,130.67
2007,Football,131.29
2007,Football,131.32
2007,Football,131.37
2007,Football,131.79
2007,Football,132.3
2007,Football,132.36
2007,Football,132.8
2007,Football,132.83
2007,Football,132.9
2007,Football,133.17
2007,Football,133.26
2007,Football,133.51
2007,Football,133.73
2007,Football,133.85
2007,Football,134.18
2007,Football,134.44
2007,Football,134.52
2007,Football,134.55
2007,Football,134.87
2007,Football,135.02
2007,Football,135.13
2007,Football,135.18
2007,Football,135.94
2007,Football,136.16
2007,Football,136.38
2007,Football,136.62
2007,Football,137.08
2007,Football,137.18
2007,Football,137.34
2007,Football,137.42
2007,Football,137.49
2007,Football,137.82
2007,Football,137.89
2007,Football,138.28
2007,Football,138.33
2007,Football,138.35
2007,Football,138.37
2007,Football,138.68
2007,Football,139.39
2007,Football,139.4
2007,Football,140.27
2007,Football,140.58
2007,Football,140.6
2007,Football,140.92
2007,Football,141.94
2007,Football,142.06
2007,Football,142.21
2007,Football,142.37
2007,Football,142.37
2007,Football,142.75
2007,Football,142.92
2007,Football,143.35
2007,Football,143.44
2007,Football,143.51
2007,Football,143.58
2007,Football,143.98
2007,Football,144.26
2007,Football,144.32
2007,Football,144.38
2007,Football,144.39
2007,Football,144.4
2007,Football,144.51
2007,Football,144.65
2007,Football,145.03
2007,Football,145.08
2007,Football,145.78
2007,Football,145.82
2007,Football,146.2
2007,Football,146.85
2007,Football,147.19
2007,Football,147.31
2007,Football,147.37
2007,Football,147.47
2007,Football,147.64
2007,Football,147.81
2007,Football,147.84
2007,Football,147.94
2007,Football,148.09
2007,Football,148.47
2007,Football,148.66
2007,Football,149.04
2007,Football,149.41
2007,Football,149.45
2007,Football,150.09
2007,Football,150.4
2007,Football,150.71
2007,Football,150.75
2007,Football,150.84
2007,Football,150.86
2007,Football,151.47
2007,Football,151.57
2007,Football,151.79
2007,Football,152.38
2007,Football,152.88
2007,Football,153.16
2007,Football,153.34
2007,Football,153.4
2007,Football,153.72
2007,Football,153.95
2007,Football,154.13
2007,Football,154.44
2007,Football,155.09
2007,Football,155.25
2007,Football,155.32
2007,Football,155.34
2007,Football,155.4
2007,Football,155.79
2007,Football,155.89
2007,Football,155.94
2007,Football,156.49
2007,Football,156.55
2007,Football,156.71
2007,Football,157.38
2007,Football,158.11
2007,Football,158.23
2007,Football,158.7
2007,Football,159.2
2007,Football,159.23
2007,Football,159.3
2007,Football,159.53
2007,Football,159.83
2007,Football,160.14
2007,Football,160.29
2007,Football,160.36
2007,Football,160.41
2007,Football,160.41
2007,Football,160.42
2007,Football,160.77
2007,Football,160.79
2007,Football,161.11
2007,Football,161.6
2007,Football,161.86
2007,Football,162.06
2007,Football,162.1
2007,Football,163.16
2007,Football,163.23
2007,Football,163.4
2007,Football,163.68
2007,Football,164.88
2007,Football,165.44
2007,Football,165.46
2007,Football,165.54
2007,Football,165.58
2007,Football,165.76
2007,Football,166.21
2007,Football,166.34
2007,Football,167.02
2007,Football,167.06
2007,Football,167.25
2007,Football,167.76
2007,Football,167.79
2007,Football,168.21
2007,Football,168.26
2007,Football,168.3
2007,Football,168.33
2007,Football,169.11
2007,Football,169.13
2007,Football,169.16
2007,Football,169.21
2007,Football,169.4
2007,Football,169.52
2007,Football,170.5
2007,Football,170.61
2007,Football,170.8
2007,Football,170.8
2007,Football,171.77
2007,Football,171.79
2007,Football,172.63
2007,Football,172.7
2007,Football,172.71
2007,Football,172.83
2007,Football,173.2
2007,Football,174.31
2007,Football,174.42
2007,Football,174.82
2007,Football,175.08
2007,Football,175.16
2007,Football,175.28
2007,Football,175.55
2007,Football,175.62
2007,Football,175.95
2007,Football,176.25
2007,Football,176.33
2007,Football,176.41
2007,Football,176.85
2007,Football,176.95
2007,Football,177.03
2007,Football,177.08
2007,Football,177.55
2007,Football,177.57
2007,Football,177.6
2007,Football,178.14
2007,Football,178.59
2007,Football,178.64
2007,Football,179.37
2007,Football,179.64
2007,Football,179.69
2007,Football,180.39
2007,Football,180.6
2007,Football,180.95
2007,Football,181.46
2007,Football,181.6
2007,Football,181.82
2007,Football,181.98
2007,Football,182.14
2007,Football,182.57
2007,Football,182.57
2007,Football,183.72
2007,Football,183.78
2007,Football,184.4
2007,Football,184.42
2007,Football,184.78
2007,Football,184.79
2007,Football,184.8
2007,Football,184.87
2007,Football,184.98
2007,Football,185.69
2007,Football,185.77
2007,Football,185.97
2007,Football,186.09
2007,Football,187.45
2007,Football,187.68
2007,Football,187.8
2007,Football,188.14
2007,Football,188.16
2007,Football,188.18
2007,Football,188.99
2007,Football,189.24
2007,Football,189.25
2007,Football,189.72
2007,Football,189.89
2007,Football,189.92
2007,Football,190.44
2007,Football,191.34
2007,Football,191.41
2007,Football,191.53
2007,Football,191.58
2007,Football,191.76
2007,Football,191.88
2007,Football,192.57
2007,Football,193.64
2007,Football,194.28
2007,Football,194.29
2007,Football,195.46
2007,Football,195.64
2007,Football,195.68
2007,Football,195.75
2007,Football,196.06
2007,Football,196.08
2007,Football,196.45
2007,Football,197.25
2007,Football,197.47
2007,Football,198.33
2007,Football,198.41
2007,Football,198.55
2007,Football,198.96
2007,Football,199.04
2007,Football,199.39
2007,Football,199.55
2007,Football,199.57
2007,Football,200.08
2007,Football,200.29
2007,Football,200.46
2007,Football,200.7
2007,Football,200.9
2007,Football,201.12
2007,Football,201.86
2007,Football,201.89
2007,Football,202.11
2007,Football,202.37
2007,Football,203.12
2007,Football,204.43
2007,Football,204.44
2007,Football,204.98
2007,Football,205.91
2007,Football,206.12
2007,Football,206.49
2007,Football,206.51
2007,Football,206.79
2007,Football,207.2
2007,Football,207.37
2007,Football,207.54
2007,Football,207.79
2007,Football,207.88
2007,Football,207.9
2007,Football,207.96
2007,Football,208.01
2007,Football,208.18
2007,Football,208.66
2007,Football,208.85
2007,Football,209.2
2007,Football,209.47
2007,Football,209.47
2007,Football,209.68
2007,Football,209.75
2007,Football,209.92
2007,Football,210.23
2007,Football,210.28
2007,Football,210.32
2007,Football,210.81
2007,Football,211.74
2007,Football,211.78
2007,Football,211.98
2007,Football,212.03
2007,Football,212.54
2007,Football,212.67
2007,Football,212.79
2007,Football,212.87
2007,Football,213.26
2007,Football,213.62
2007,Football,214.19
2007,Football,214.32
2007,Football,214.32
2007,Football,214.97
2007,Football,215.04
2007,Football,215.33
2007,Football,215.62
2007,Football,215.63
2007,Football,215.84
2007,Football,216.07
2007,Football,216.8
2007,Football,217.24
2007,Football,217.82
2007,Football,218.17
2007,Football,218.52
2007,Football,218.61
2007,Football,218.67
2007,Football,218.89
2007,Football,219.07
2007,Football,219.28
2007,Football,219.41
2007,Football,219.55
2007,Football,219.6
2007,Football,220.02
2007,Football,220.62
2007,Football,220.92
2007,Football,221.69
2007,Football,222.22
2007,Football,222.32
2007,Football,222.35
2007,Football,222.41
2007,Football,222.55
2007,Football,222.58
2007,Football,222.81
2007,Football,223.43
2007,Football,223.57
2007,Football,223.84
2007,Football,223.89
2007,Football,223.89
2007,Football,224.08
2007,Football,225.17
2007,Football,225.27
2007,Football,225.28
2007,Football,225.44
2007,Football,225.84
2007,Football,226.11
2007,Football,226.39
2007,Football,226.43
2007,Football,226.64
2007,Football,226.93
2007,Football,226.94
2007,Football,227.03
2007,Football,227.14
2007,Football,227.8
2007,Football,228.16
2007,Football,228.66
2007,Football,229.11
2007,Football,229.14
2007,Football,229.85
2007,Football,230.84
2007,Football,231.01
2007,Football,231.08
2007,Football,231.26
2007,Football,232.06
2007,Football,232.54
2007,Football,232.67
2007,Football,232.89
2007,Football,232.91
2007,Football,233.49
2007,Football,233.62
2007,Football,234.51
2007,Football,234.7
2007,Football,235.06
2007,Football,235.26
2007,Football,235.85
2007,Football,235.96
2007,Football,236.64
2007,Football,236.74
2007,Football,236.77
2007,Football,237.16
2007,Football,237.29
2007,Football,237.69
2007,Football,237.83
2007,Football,237.86
2007,Football,237.93
2007,Football,237.95
2007,Football,238.01
2007,Football,238.06
2007,Football,239.29
2007,Football,239.85
2007,Football,239.97
2007,Football,240.51
2007,Football,240.52
2007,Football,240.84
2007,Football,241.11
2007,Football,241.21
2007,Football,241.34
2007,Football,241.55
2007,Football,241.9
2007,Football,241.9
2007,Football,241.97
2007,Football,242.17
2007,Football,242.3
2007,Football,242.32
2007,Football,242.66
2007,Football,243.13
2007,Football,243.2
2007,Football,243.52
2007,Football,243.54
2007,Football,243.78
2007,Football,244.11
2007,Football,244.55
2007,Football,244.97
2007,Football,244.99
2007,Football,246.14
2007,Football,246.36
2007,Football,246.59
2007,Football,246.97
2007,Football,247.25
2007,Football,247.42
2007,Football,247.74
2007,Football,247.82
2007,Football,247.9
2007,Football,248.56
2007,Football,248.65
2007,Football,248.72
2007,Football,249.39
2007,Football,249.63
2007,Football,250.24
2007,Football,250.58
2007,Football,250.86
2007,Football,250.98
2007,Football,251.16
2007,Football,251.28
2007,Football,251.32
2007,Football,251.51
2007,Football,251.7
2007,Football,251.87
2007,Football,252.35
2007,Football,253.63
2007,Football,254.03
2007,Football,254.07
2007,Football,254.09
2007,Football,254.36
2007,Football,254.46
2007,Football,254.7
2007,Football,254.82
2007,Football,255.54
2007,Football,255.81
2007,Football,255.9
2007,Football,256.04
2007,Football,256.15
2007,Football,256.29
2007,Football,256.85
2007,Football,257.85
2007,Football,258.41
2007,Football,258.86
2007,Football,258.94
2007,Football,259.18
2007,Football,259.28
2007,Football,259.46
2007,Football,259.74
2007,Football,260.24
2007,Football,260.98
2007,Football,261.17
2007,Football,261.37
2007,Football,261.48
2007,Football,262.37
2007,Football,263.05
2007,Football,263.55
2007,Football,263.77
2007,Football,264.13
2007,Football,264.67
2007,Football,264.96
2007,Football,265.55
2007,Football,265.59
2007,Football,265.72
2007,Football,265.75
2007,Football,265.97
2007,Football,266.05
2007,Football,266.23
2007,Football,266.67
2007,Football,267.55
2007,Football,267.7
2007,Football,268
2007,Football,269.46
2007,Football,269.53
2007,Football,269.63
2007,Football,269.73
2007,Football,269.78
2007,Football,269.82
2007,Football,269.85
2007,Football,269.89
2007,Football,270.08
2007,Football,271.77
2007,Football,272.33
2007,Football,273.58
2007,Football,273.64
2007,Football,273.76
2007,Football,274.31
2007,Football,274.34
2007,Football,274.34
2007,Football,274.71
2007,Football,274.87
2007,Football,275.03
2007,Football,275.33
2007,Football,275.56
2007,Football,275.84
2007,Football,276.45
2007,Football,276.53
2007,Football,276.61
2007,Football,277.36
2007,Football,277.37
2007,Football,278.04
2007,Football,278.8
2007,Football,279.73
2007,Football,280.33
2007,Football,280.98
2007,Football,281.09
2007,Football,281.15
2007,Football,281.36
2007,Football,281.84
2007,Football,282
2007,Football,282.72
2007,Football,282.77
2007,Football,282.94
2007,Football,284.34
2007,Football,284.66
2007,Football,285.06
2007,Football,285.23
2007,Football,285.59
2007,Football,285.74
2007,Football,285.93
2007,Football,286.07
2007,Football,286.3
2007,Football,286.37
2007,Football,286.42
2007,Football,287.52
2007,Football,287.74
2007,Football,287.75
2007,Football,288.05
2007,Football,288.16
2007,Football,288.52
2007,Football,288.65
2007,Football,289.62
2007,Football,289.73
2007,Football,289.9
2007,Football,289.95
2007,Football,290.07
2007,Football,290.18
2007,Football,290.21
2007,Football,290.25
2007,Football,290.54
2007,Football,290.55
2007,Football,290.59
2007,Football,290.9
2007,Football,291.36
2007,Football,293.47
2007,Football,294.2
2007,Football,294.77
2007,Football,294.81
2007,Football,294.88
2007,Football,295.03
2007,Football,296.05
2007,Football,296.31
2007,Football,296.75
2007,Football,296.8
2007,Football,297.03
2007,Football,297.63
2007,Football,298.71
2007,Football,298.72
2007,Football,298.81
2007,Football,299.71
2007,Football,299.77
2007,Football,299.91
2007,Football,300.34
2007,Football,300.38
2007,Football,300.63
2007,Football,300.71
2007,Football,301.18
2007,Football,301.22
2007,Football,301.67
2007,Football,302.25
2007,Football,302.44
2007,Football,302.56
2007,Football,302.64
2007,Football,302.73
2007,Football,302.76
2007,Football,302.92
2007,Football,303.33
